sample_id,label,n_particles,pattern_params,seed_offset
sample_000571,C10_Hotspot_Iso,143,"{""center_angle"": ""random"", ""center_angle_rad"": 4.855907645919976, ""center_radius_ratio"": 0.18694340405862356, ""mode"": ""random"", ""n_particles"": 143, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.03961407922976123, ""wafer_radius_mm"": 150.0}",571
sample_000572,C07_StraightLine,10,"{""angle_deg"": 152.02654659318804, ""n_particles"": 10, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.09899258771467642, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8390965557943623, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04246996878416581}",572
sample_000573,C08_CurvedScratch,69,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 5.3851971088374135, ""arc_radius_ratio"": 0.4633380941369242, ""n_particles"": 69, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 120.1738940701887, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.022650401773577744}",573
sample_000574,C07_StraightLine,116,"{""angle_deg"": 89.32289185034227, ""n_particles"": 116, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.2364924822234617, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4234159778968107, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.032549259293625385}",574
sample_000575,C07_StraightLine,17,"{""angle_deg"": 58.96617356362452, ""n_particles"": 17, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.11172876736450062, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.36330700968197405, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.020502467748600983}",575
sample_000576,C02_EdgeBiased,132,"{""edge_bias"": 2.4141145963422064, ""n_particles"": 132, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",576
sample_000577,C01_Uniform,63,"{""n_particles"": 63, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",577
sample_000578,C03_Ring,175,"{""n_particles"": 175, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8425524017257051, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1566459631628685}",578
sample_000579,C08_CurvedScratch,165,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 0.1473949891339252, ""arc_radius_ratio"": 0.8221165508065955, ""n_particles"": 165, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 126.40280788782505, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03463595846692214}",579
sample_000580,C02_EdgeBiased,122,"{""edge_bias"": 3.770321877200632, ""n_particles"": 122, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",580
sample_000581,C02_EdgeBiased,88,"{""edge_bias"": 2.907962672431013, ""n_particles"": 88, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",581
sample_000582,C03_Ring,105,"{""n_particles"": 105, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8120429006566798, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.07948818575635849}",582
sample_000583,C03_Ring,79,"{""n_particles"": 79, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.651617079302432, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.11259831962330581}",583
sample_000584,C02_EdgeBiased,30,"{""edge_bias"": 2.8286264675693014, ""n_particles"": 30, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",584
sample_000585,C03_Ring,60,"{""n_particles"": 60, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6458370007174408, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.08376018907702286}",585
sample_000586,C06_RadialLines,40,"{""angular_jitter_deg"": 3.398431500224702, ""n_lines"": 6, ""n_particles"": 40, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7251023413456686, ""r_min_ratio"": 0.045824980993581406, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.02473950531292269, ""wafer_radius_mm"": 150.0}",586
sample_000587,C08_CurvedScratch,137,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 2.620398438001492, ""arc_radius_ratio"": 0.7719824263344062, ""n_particles"": 137, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 115.49958791106846, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04250834553105675}",587
sample_000588,C03_Ring,78,"{""n_particles"": 78, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6287772938595553, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.17088264318712162}",588
sample_000589,C09_Spiral,100,"{""end_r_ratio"": 0.8016947881953416, ""n_particles"": 100, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.11596121702374057, ""theta_max"": 12.598048798463566, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.019934115728194063}",589
sample_000590,C06_RadialLines,80,"{""angular_jitter_deg"": 1.2304935750780337, ""n_lines"": 8, ""n_particles"": 80, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.8900076377654175, ""r_min_ratio"": 0.06650839643783835, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.01971689455158319, ""wafer_radius_mm"": 150.0}",590
sample_000591,C09_Spiral,27,"{""end_r_ratio"": 0.8353750396585083, ""n_particles"": 27, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.0320644658690818, ""theta_max"": 16.543268298204026, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.025241279015199736}",591
sample_000592,C04_Sector_Edge,125,"{""angle_center_rad"": 2.88951914344496, ""angle_width_deg"": 34.09834751372671, ""edge_width_ratio"": 0.09406278227746691, ""n_particles"": 125, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.9385364146620385, ""radial_beta_beta"": 1.0126692856984485, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 0.5593702259461073, ""wafer_radius_mm"": 150.0}",592
sample_000593,C05_Sector_Internal,117,"{""angle_center_rad"": 4.221378629160977, ""angle_width_deg"": 62.466991551317165, ""edge_margin_norm"": 0.05, ""n_particles"": 117, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.27847048285560827, ""r_outer_ratio"": 0.8250241610052009, ""radial_beta_alpha"": 3.707626714967196, ""radial_beta_beta"": 2.6578082568365073, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 1.0036521314312323, ""wafer_radius_mm"": 150.0}",593
sample_000594,C02_EdgeBiased,111,"{""edge_bias"": 1.542789566581541, ""n_particles"": 111, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",594
sample_000595,C05_Sector_Internal,173,"{""angle_center_rad"": 1.2883940748649785, ""angle_width_deg"": 99.80134749370906, ""edge_margin_norm"": 0.05, ""n_particles"": 173, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.07354506048572393, ""r_outer_ratio"": 0.8081281271721276, ""radial_beta_alpha"": 3.0677332340254693, ""radial_beta_beta"": 1.8197301488928912, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 7.03312802870837, ""wafer_radius_mm"": 150.0}",595
sample_000596,C10_Hotspot_Iso,178,"{""center_angle"": ""random"", ""center_angle_rad"": 4.224326908322852, ""center_radius_ratio"": 0.8949943575483597, ""mode"": ""random"", ""n_particles"": 178, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.040040234931998056, ""wafer_radius_mm"": 150.0}",596
sample_000597,C02_EdgeBiased,114,"{""edge_bias"": 3.723111511651274, ""n_particles"": 114, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",597
sample_000598,C02_EdgeBiased,116,"{""edge_bias"": 1.3133590746509258, ""n_particles"": 116, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",598
sample_000599,C02_EdgeBiased,164,"{""edge_bias"": 1.4186709642993063, ""n_particles"": 164, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",599
sample_000600,C04_Sector_Edge,42,"{""angle_center_rad"": 0.3464397568050621, ""angle_width_deg"": 54.05853731332884, ""edge_width_ratio"": 0.25869828931334327, ""n_particles"": 42, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.5924087740971853, ""radial_beta_beta"": 1.6871903378854611, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.863041510592237, ""wafer_radius_mm"": 150.0}",600
sample_000601,C07_StraightLine,84,"{""angle_deg"": 131.99667268277742, ""n_particles"": 84, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.266183704798507, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.34007678562099614, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03453799625234987}",601
sample_000602,C07_StraightLine,198,"{""angle_deg"": 116.82289980759475, ""n_particles"": 198, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.27740405651432304, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6415677375960258, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.031192120155675605}",602
sample_000603,C03_Ring,41,"{""n_particles"": 41, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8341715707503528, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.06667740998362073}",603
sample_000604,C03_Ring,59,"{""n_particles"": 59, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6849409675621221, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.06455297724377128}",604
sample_000605,C10_Hotspot_Iso,54,"{""center_angle"": ""random"", ""center_angle_rad"": 5.643369817193894, ""center_radius_ratio"": 0.8968476391779697, ""mode"": ""random"", ""n_particles"": 54, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.035064475570968826, ""wafer_radius_mm"": 150.0}",605
sample_000606,C07_StraightLine,162,"{""angle_deg"": 56.25229974653273, ""n_particles"": 162, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.08108526438389327, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.3854629571618011, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.005677793213469392}",606
sample_000607,C08_CurvedScratch,146,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 3.875229761392236, ""arc_radius_ratio"": 0.40098771147269263, ""n_particles"": 146, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 155.96934400456658, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0384494955803048}",607
sample_000608,C03_Ring,120,"{""n_particles"": 120, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5919464257385505, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.05504360480486699}",608
sample_000609,C09_Spiral,12,"{""end_r_ratio"": 0.8737464852839224, ""n_particles"": 12, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.13457852163006048, ""theta_max"": 15.921958836510594, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0050498321829777594}",609
sample_000610,C07_StraightLine,44,"{""angle_deg"": 167.02896313912038, ""n_particles"": 44, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.05472355406152618, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.36444655449323327, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0074882134891140146}",610
sample_000611,C05_Sector_Internal,63,"{""angle_center_rad"": 5.0140792390049524, ""angle_width_deg"": 94.53129734775338, ""edge_margin_norm"": 0.05, ""n_particles"": 63, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.340465497356723, ""r_outer_ratio"": 0.7675060907449618, ""radial_beta_alpha"": 3.8989022021420063, ""radial_beta_beta"": 1.4805902095420476, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 0.8941022960612716, ""wafer_radius_mm"": 150.0}",611
sample_000612,C06_RadialLines,14,"{""angular_jitter_deg"": 2.8343931717012314, ""n_lines"": 8, ""n_particles"": 14, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7451069936538417, ""r_min_ratio"": 0.24696318904674755, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.018495071028736626, ""wafer_radius_mm"": 150.0}",612
sample_000613,C09_Spiral,127,"{""end_r_ratio"": 0.799484533961107, ""n_particles"": 127, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.003558576791329726, ""theta_max"": 12.021972276595953, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03231578610564122}",613
sample_000614,C03_Ring,116,"{""n_particles"": 116, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5745469990698764, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.08053259561957499}",614
sample_000615,C03_Ring,171,"{""n_particles"": 171, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5289216254400231, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.16625589208297903}",615
sample_000616,C04_Sector_Edge,200,"{""angle_center_rad"": 3.71749932855595, ""angle_width_deg"": 65.86316449027366, ""edge_width_ratio"": 0.29192693125394154, ""n_particles"": 200, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.7243792687639283, ""radial_beta_beta"": 2.1272920952196404, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.775322871017845, ""wafer_radius_mm"": 150.0}",616
sample_000617,C08_CurvedScratch,57,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 1.8860995355822139, ""arc_radius_ratio"": 0.77391697561475, ""n_particles"": 57, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 48.52865154128468, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.024018831240285865}",617
sample_000618,C02_EdgeBiased,164,"{""edge_bias"": 1.5336750932880743, ""n_particles"": 164, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",618
sample_000619,C09_Spiral,133,"{""end_r_ratio"": 0.8778370654664778, ""n_particles"": 133, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.11186132938359723, ""theta_max"": 17.5830685035248, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03498836300863676}",619
sample_000620,C07_StraightLine,161,"{""angle_deg"": 154.016981209417, ""n_particles"": 161, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.07368661105324519, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.3209926490922971, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.042270715942676625}",620
sample_000621,C09_Spiral,74,"{""end_r_ratio"": 0.8393207707817836, ""n_particles"": 74, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.0013504565254328748, ""theta_max"": 12.976784491281071, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02370151928084703}",621
sample_000622,C10_Hotspot_Iso,186,"{""center_angle"": ""random"", ""center_angle_rad"": 3.018192361674171, ""center_radius_ratio"": 0.46825718470266736, ""mode"": ""random"", ""n_particles"": 186, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.09091474632981415, ""wafer_radius_mm"": 150.0}",622
sample_000623,C05_Sector_Internal,195,"{""angle_center_rad"": 5.695702051905219, ""angle_width_deg"": 89.21664091720238, ""edge_margin_norm"": 0.05, ""n_particles"": 195, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.3078861019876562, ""r_outer_ratio"": 0.5365118876018632, ""radial_beta_alpha"": 2.973535217915231, ""radial_beta_beta"": 3.5640905210021, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 2.044978511512227, ""wafer_radius_mm"": 150.0}",623
sample_000624,C06_RadialLines,185,"{""angular_jitter_deg"": 4.457478003852408, ""n_lines"": 4, ""n_particles"": 185, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.9049088561928718, ""r_min_ratio"": 0.25771923936256497, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.016426075973395068, ""wafer_radius_mm"": 150.0}",624
